,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
10,0.2216345116683061,0.2131576731317305,0.2079314597571622,0.20211071902845085,0.19624340670352927,0.19005605761745062,0.18394705744389814,0.17798328275941372,0.17195969308470122,0.16611887143107207,0.1603022308552582,0.15455488056282377,0.14908670518574693,0.14403339349463362,0.139360946811918,0.13526645258573086,0.13178589209804786,0.12867748918716632,0.1260104589514849,0.12441385176339845
11,0.2216345116683061,0.21369956758535782,0.20876291273780265,0.20321840621039725,0.19751394515094783,0.1916619943781526,0.18583961759167936,0.17998221156665167,0.17408825490142235,0.16823281076950333,0.1625419761595928,0.15707954329464732,0.15191989078042956,0.14705765366266002,0.14249583323788534,0.13826365937954455,0.13462063760760656,0.1314925998986328,0.12892883131127078,0.1271049404980187
12,0.2216345116683061,0.21439992622748322,0.20960590004279178,0.20417883917941854,0.19851468303323005,0.1927604768366594,0.18700931699953088,0.18130645104061197,0.1756930504343492,0.170147870319665,0.16465331198750047,0.15937635782353174,0.15426208838876604,0.14947155758473976,0.14499471720740362,0.1408221778413464,0.13715351656076857,0.13404458394934257,0.13144306916637735,0.12914539220978333
13,0.2216345116683061,0.2152169527552712,0.21047738708050237,0.2050241577465542,0.199533728828987,0.19410450433769538,0.1885412385959017,0.18294834965505805,0.17742659445744124,0.17202794293376594,0.16670231722837564,0.16145753255641407,0.15635475448652886,0.1515210429839724,0.14710266138783332,0.14307260715063785,0.13942569647724448,0.13616442201223752,0.13333258230472983,0.1309193699639878
14,0.2216345116683061,0.216022267663468,0.21137502645974038,0.20616257048154094,0.20083347435107682,0.19542868166510916,0.18998736999702306,0.1845431689995282,0.17917283270801485,0.17391122735927939,0.16862527842439037,0.16345559991963707,0.15845841299898436,0.15371295784763833,0.14930366393277514,0.14534172509110665,0.14182794784071256,0.13873413661808806,0.13589837626354112,0.13320986655322747
15,0.2216345116683061,0.21666238308915928,0.2119432190560984,0.20687372495956563,0.20164081417917332,0.19637492696380246,0.1910902080614937,0.18581633919056784,0.1805822623592312,0.17543119549367195,0.17041133463424935,0.16543729451400632,0.16053365137280037,0.15579278223771978,0.15138458856176856,0.1473408802219324,0.1437185133374917,0.14052286442646333,0.13769540245192027,0.13499921593463127
16,0.2216345116683061,0.21674503680446927,0.21202903266831585,0.20706316672670042,0.20204352851199417,0.1969674289433463,0.19183694608583063,0.18664942082152405,0.1815160404693105,0.1764602639645658,0.17156178294440275,0.16676512641503682,0.16207800626300728,0.1574343648263004,0.1531084206134532,0.14898152862336855,0.1452904828343362,0.1420160328308444,0.1391245681916908,0.13652243541858827
17,0.2216345116683061,0.21664644658202742,0.21194390686865247,0.20712901477474907,0.20229462881074073,0.19743712592763385,0.19247595652406438,0.187412100305234,0.18243597791980515,0.17756275477385047,0.17263276953264595,0.16794887544111164,0.16333458145989427,0.1588763127288121,0.15459559850451277,0.15053999426250347,0.14684805405697918,0.14353703369238074,0.14071243447986714,0.13824783908459304
18,0.2216345116683061,0.21701270115615945,0.21241751722356303,0.20780978048438564,0.20316642954266287,0.19846618875989264,0.19370322138505428,0.18890133693941444,0.1841070449062974,0.17933782149484762,0.17452968643398586,0.1697736434683182,0.16516622568507733,0.16076012384441132,0.156505444097105,0.1524794479956184,0.14880719169511913,0.14546790123617384,0.14258109538506655,0.13993732978719098
19,0.2216345116683061,0.21701270115615945,0.21241751722356303,0.20780978048438564,0.20316642954266287,0.19846618875989264,0.19370322138505428,0.18890133693941444,0.1841070449062974,0.1797533516536787,0.17514143311280264,0.17058833186504513,0.16603656670619404,0.16150345824652412,0.1573008321184639,0.1534434224852284,0.14992995514130047,0.14675123822306563,0.14381257638286946,0.141
